NUTS_BN_CODE,NUTS_CODE
6249,SE1
6250,NO0
6251,SE1
6252,SE1
6253,SE1
6254,NO0
6255,NO0
6256,NO0
6257,NO0
6258,NO0
6259,SE1
6260,SE1
6261,NO0
6262,NO0
6263,SE1
6264,SE1
6265,UKM
6266,NO0
6267,SE1
6268,NO0
6269,NO0
6270,SE1
6271,NO0
6272,SE2
6273,SE1
6274,NO0
6275,UKM
6276,NO0
6277,NO0
6278,NO0
6279,NO0
6280,UKM
6281,UKM
6282,SE1
6283,NO0
6284,NO0
6285,NO0
6286,SE1
6288,NO0
6289,NO0
6290,NO0
6291,NO0
6292,EE0
6293,NO0
6294,SE1
6295,SE1
6297,NO0
6298,NO0
6299,NO0
6300,NO0
6301,SE1
6302,NO0
6303,SE1
6304,SE1
6305,SE1
6306,NO0
6307,SE1
6308,SE1
6309,SE1
6310,EE0
6311,NO0
6312,NO0
6313,SE1
6315,UKM
6316,SE1
6318,NO0
6319,SE1
6320,NO0
6321,NO0
6322,NO0
6323,SE1
6324,NO0
6325,EE0
6326,UKM
6327,SE1
6328,SE1
6329,UKM
6330,EE0
6331,NO0
6332,SE1
6333,SE1
6334,SE1
6335,SE1
6336,SE1
6337,SE1
6338,SE1
6339,SE1
6340,SE1
6341,SE1
6342,SE1
6343,UKM
6344,SE1
6345,SE1
6346,SE1
6347,SE1
6348,NO0
6349,NO0
6350,NO0
6351,UKM
6352,SE1
6353,SE1
6354,NO0
6355,SE1
6356,SE1
6357,SE1
6358,SE1
6359,SE1
6360,NO0
6361,NO0
6362,SE1
6363,SE1
6364,SE1
6365,SE1
6366,SE1
6367,NO0
6368,SE1
6369,SE1
6370,NO0
6371,SE1
6372,SE1
6373,SE1
6374,NO0
6375,SE1
6376,SE1
6377,NO0
6378,SE1
6379,SE1
6380,SE1
6381,SE1
6382,SE1
6383,SE1
6384,SE1
6385,SE1
6386,SE1
6387,SE1
6388,SE1
6389,SE1
6390,SE1
6392,SE1
6393,SE1
6394,SE1
6395,NO0
6396,SE1
6397,NO0
6398,SE1
6399,NO0
6400,SE1
6401,SE1
6402,SE1
6403,SE1
6404,SE1
6405,SE1
6406,SE1
6407,SE1
6409,SE1
6410,SE1
6411,SE1
6412,NO0
6413,SE1
6414,SE1
6415,SE1
6416,SE1
6417,SE1
6418,NO0
6419,SE1
6420,SE1
6421,SE1
6422,SE1
6423,EE0
6425,SE1
6426,SE1
6427,NO0
6428,SE1
6429,NO0
6430,SE1
6431,NO0
6433,SE1
6434,SE1
6435,EE0
6437,SE1
6438,NO0
6439,NO0
6440,SE1
6441,SE1
6442,SE1
6443,SE1
6444,SE1
6445,UKM
6446,SE1
6447,SE1
6448,SE1
6449,SE1
6450,SE1
6451,SE1
6452,EE0
6453,EE0
6454,SE1
6455,SE1
6456,SE1
6457,NO0
6458,SE1
6459,EE0
6460,EE0
6461,SE1
6462,SE1
6463,NO0
6464,EE0
6465,SE1
6466,SE1
6467,SE1
6468,SE1
6469,SE1
6470,NO0
6471,EE0
6472,SE1
6473,SE1
6474,SE1
6475,SE1
6476,SE1
6477,SE1
6478,SE1
6479,SE1
6480,SE1
6481,SE1
6482,NO0
6483,SE1
6485,SE1
6486,SE1
6487,SE1
6488,SE1
6489,SE1
6490,SE1
6491,NO0
6492,EE0
6493,SE1
6494,SE1
6495,NO0
6496,NO0
6497,SE1
6498,SE1
6499,NO0
6500,NO0
6501,NO0
6502,NO0
6504,SE1
6506,SE1
6507,NO0
6508,NO0
6509,NO0
6510,NO0
6511,NO0
6512,NO0
6513,NO0
6514,NO0
6515,NO0
6516,NO0
6517,NO0
6518,NO0
6519,NO0
6520,NO0
6521,SE1
6522,NO0
6523,NO0
6524,SE1
6525,NO0
6526,SE1
6527,SE1
6528,FI1
6530,SE1
6531,SE1
6532,FI1
6533,SE1
6534,SE1
6536,SE1
6537,FI1
6539,SE1
6540,NO0
6541,SE1
6542,NO0
6543,NO0
6544,SE1
6545,NO0
6546,FI1
6547,NO0
6548,FI1
6549,FI1
6550,SE1
6551,FI1
6552,SE1
6553,SE1
6555,FI1
6556,NO0
6557,FI1
6558,SE1
6559,FI1
6560,FI1
6561,FI1
6562,NO0
6563,NO0
6564,SE1
6565,NO0
6566,FI1
6567,FI1
6568,FI1
6569,FI1
6570,FI1
6571,SE1
6572,FI1
6573,NO0
6574,FI1
6575,FI1
6576,FI1
6577,FI1
6578,NO0
6579,NO0
6580,NO0
6581,NO0
6582,FI1
6583,FI1
6584,NO0
6585,FI1
6586,NO0
6587,NO0
6588,NO0
6589,NO0
6590,FI1
6591,FI1
6592,FI1
6593,FI1
6594,NO0
6595,FI2
6596,SE1
6597,FI1
6598,FI1
6599,NO0
6600,FI2
6601,NO0
6602,NO0
6603,FI1
6604,FI1
6605,FI1
6606,NO0
6607,FI1
6608,NO0
6609,NO0
6610,NO0
6611,FI1
6612,FI1
6613,FI1
6614,NO0
6615,FI1
6616,FI1
6617,FI2
6618,FI1
6619,NO0
6620,FI1
6621,FI1
6622,FI1
6623,FI1
6624,NO0
6625,FI1
6626,FI1
6627,FI1
6628,FI1
6629,FI1
6630,FI1
6631,FI1
6632,FI1
6633,NO0
6634,FI1
6635,NO0
6636,SE1
6637,NO0
6638,NO0
6639,NO0
6640,FI1
6641,FI1
6642,NO0
6643,NO0
6644,NO0
6645,FI1
6646,FI1
6647,FI1
6648,FI1
6649,FI1
6650,FI1
6651,NO0
6652,FI1
6653,FI1
6654,NO0
6655,FI1
6656,FI1
6657,FI1
6658,NO0
6659,FI2
6660,NO0
6661,FI1
6662,FI1
6663,FI1
6664,FI1
6665,NO0
6666,FI1
6667,NO0
6668,NO0
6669,FI1
6670,FI1
6671,FI1
6672,FI1
6673,FI1
6674,FI1
6675,FI1
6676,FI2
6677,FI1
6678,FI1
6679,FI1
6680,FI1
6681,FI1
6682,FI1
6683,FI1
6684,FI2
6685,FI1
6686,FI1
6687,FI1
6688,FI1
6689,FI1
6690,FI1
6691,FI1
6692,FI1
6693,FI1
6694,FI1
6695,NO0
6696,FI1
6697,FI2
6698,FI1
6699,FI1
6700,FI1
6701,FI2
6702,FI1
6703,FI1
6704,FI1
6705,FI1
6706,FI1
6707,FI1
6708,FI1
6709,FI1
6710,FI1
6711,FI1
6712,FI2
6713,FI1
6714,FI2
6715,NO0
6716,FI2
6717,FI1
6718,FI2
6719,FI1
6720,FI1
6721,FI1
6722,FI1
6723,NO0
6724,NO0
6725,FI2
6726,FI1
6727,FI1
6728,FI1
6729,FI1
6730,FI2
6732,FI2
6733,FI1
6734,FI1
6735,FI1
6736,UKM
6737,FI1
6738,FI1
6739,FI1
6740,FI1
6741,FI1
6742,FI1
6744,NO0
6745,NO0
6746,NO0
6747,FI2
6748,FI1
6749,FI2
6750,FI2
6751,FI1
6752,FI2
6753,FI1
6754,FI2
6755,FI1
6756,NO0
6757,FI1
6758,UKM
6759,FI1
6760,FI2
6761,FI1
6762,FI2
6763,FI1
6764,FI2
6765,FI1
6767,FI2
6768,FI1
6769,FI1
6770,NO0
6771,FI1
6772,FI1
6773,FI2
6774,FI1
6775,FI2
6776,FI2
6777,FI1
6778,FI2
6779,FI2
6780,FI1
6781,FI2
6782,FI2
6783,FI1
6784,FI1
6785,FI2
6786,FI2
6787,FI1
6788,NO0
6789,FI1
6790,NO0
6791,FI2
6792,FI2
6793,FI2
6794,FI2
6795,FI2
6796,FI1
6797,NO0
6798,NO0
6799,FI1
6800,FI1
6801,NO0
6802,FI2
6803,FI2
6804,NO0
6805,FI1
6806,FI1
6807,FI1
6808,FI1
6809,FI2
6810,NO0
6811,FI2
6812,FI1
6813,FI2
6814,FI1
6815,FI1
6816,NO0
6817,FI1
6818,FI1
6819,FI1
6820,FI1
6821,SE1
6822,FI2
6823,FI1
6824,FI2
6825,FI1
6826,FI1
6827,FI1
6828,FI1
6829,FI1
6830,FI1
6831,FI1
6832,FI2
6833,FI2
6834,FI2
6835,FI1
6836,UKM
6837,FI1
6838,FI1
6839,FI1
6840,FI1
6841,UKM
6842,FI1
6843,FI1
6844,FI1
6845,UKM
6846,FI1
6847,FI1
6848,FI2
6849,FI1
6850,FI1
6852,UKM
6853,FI1
6856,FI1
6857,SE1
6858,FI1
6859,FI1
6860,FI1
6861,FI1
6862,FI1
6863,FI1
6864,FI1
6865,FI1
6866,FI1
6867,FI1
6868,NO0
6869,FI1
6870,NO0
6871,FI1
6872,FI1
6873,NO0
6874,FI1
6875,SE1
6876,FI1
6877,FI1
6878,FI1
6879,NO0
6880,FI1
6881,SE1
6882,SE1
6883,FI1
6884,NO0
6885,FI1
6886,NO0
6887,UKM
6888,FI2
6889,FI1
6890,SE1
6891,UKM
6892,NO0
6893,FI1
6894,FI1
6895,FI2
6896,UKM
6897,NO0
6898,FI1
6899,FI1
6900,FI1
6901,FI1
6902,NO0
6903,FI1
6904,NO0
6905,FI1
6906,FI2
6907,NO0
6908,NO0
6909,FI1
6910,FI2
6911,FI1
6912,FI1
6913,FI1
6914,FI1
6915,FI2
6916,FI2
6917,FI1
6918,SE1
6919,NO0
6920,FI1
6921,FI1
6922,NO0
6923,FI2
6924,SE1
6925,FI2
6926,FI1
6927,NO0
6928,SE1
6929,FI2
6930,FI1
6931,FI1
6932,NO0
6933,FI1
6934,SE1
6935,FI1
6937,FI2
6938,FI2
6939,FI2
6940,FI1
6941,FI1
6942,FI1
6943,FI1
6944,FI1
6945,FI1
6946,FI1
6947,SE1
6948,FI1
6949,FI2
6950,FI1
6951,FI2
6952,FI1
6953,UKM
6954,FI2
6955,SE1
6956,FI1
6957,SE1
6958,NO0
6959,FI2
6960,FI1
6961,FI1
6963,FI1
6964,FI1
6965,FI1
6966,FI2
6967,FI1
6968,UKM
6969,SE1
6970,FI1
6971,NO0
6972,FI1
6973,FI1
6974,SE1
6975,FI1
6976,FI1
6977,FI1
6978,FI1
6979,FI2
6980,FI1
6981,NO0
6982,FI1
6983,FI2
6984,FI1
6985,FI2
6986,FI1
6987,FI1
6988,SE1
6989,FI1
6990,SE1
6991,FI1
6992,FI1
6993,SE1
6994,FI2
6995,NO0
6996,FI2
6997,FI2
6998,FI1
6999,FI1
7000,FI2
7001,SE1
7002,FI1
7003,FI1
7004,FI1
7005,FI1
7006,FI1
7007,FI1
7008,FI2
7009,FI1
7010,FI1
7011,FI1
7012,FI1
7013,FI2
7014,SE1
7015,FI1
7016,SE1
7017,SE1
7018,FI1
7019,FI1
7020,FI1
7021,FI1
7022,FI1
7023,NO0
7024,FI2
7025,FI2
7026,FI2
7027,FI1
7028,FI1
7029,FI1
7030,FI1
7031,FI1
7032,FI1
7033,FI1
7034,FI1
7035,FI1
7036,FI1
7037,FI1
7038,FI1
7039,NO0
7040,FI1
7041,FI1
7042,FI1
7043,FI1
7044,FI1
7045,FI2
7046,FI1
7047,SE1
7048,FI1
7049,FI2
7050,FI1
7051,FI2
7052,FI2
7053,FI1
7054,FI1
7055,FI1
7056,SE1
7057,FI1
7058,FI1
7059,FI1
7060,FI1
7061,FI2
7062,FI2
7063,FI1
7064,FI2
7065,SE1
7066,FI1
7067,FI1
7068,FI1
7069,FI2
7070,FI2
7071,FI2
7072,FI1
7073,FI1
7074,FI2
7075,FI1
7076,FI1
7077,FI1
7078,FI1
7079,FI1
7080,FI2
7081,SE1
7082,FI1
7083,FI1
7084,FI2
7085,FI1
7086,FI1
7087,SE1
7088,SE1
7089,FI1
7090,FI2
7091,FI2
7092,FI2
7093,FI1
7094,SE1
7095,FI2
7096,FI2
7097,FI2
7098,SE1
7099,SE1
7100,FI1
7101,FI1
7102,FI2
7103,FI1
7104,SE1
7105,FI1
7107,NO0
7108,FI1
7109,SE1
7110,FI1
7111,FI1
7112,FI2
7113,FI2
7114,FI1
7115,NO0
7116,SE1
7117,FI1
7118,FI1
7119,NO0
7120,NO0
7121,FI1
7122,SE1
7123,FI2
7124,FI1
7125,FI2
7126,FI2
7127,SE1
7128,FI1
7129,FI2
7130,FI1
7131,FI1
7132,FI2
7133,FI1
7134,SE1
7135,FI1
7136,FI2
7137,NO0
7138,SE1
7139,FI1
7140,NO0
7141,FI1
7142,FI1
7143,FI1
7144,FI1
7145,FI1
7146,FI1
7147,FI2
7148,SE1
7149,FI1
7150,NO0
7151,FI1
7152,FI2
7153,FI2
7154,SE1
7155,FI2
7156,FI1
7157,FI1
7158,FI1
7159,FI1
7160,FI1
7161,FI1
7162,FI2
7163,FI2
7164,FI1
7165,FI1
7166,FI1
7167,FI1
7168,NO0
7169,FI1
7170,FI2
7171,FI1
7172,FI1
7173,FI2
7174,FI1
7175,NO0
7176,NO0
7177,FI1
7178,FI2
7179,FI1
7180,FI1
7181,FI1
7182,FI1
7183,FI1
7184,UKM
7185,FI1
7186,UKM
7187,SE1
7188,FI1
7189,FI1
7190,FI1
7191,FI1
7192,UKM
7193,FI2
7194,FI2
7195,NO0
7196,FI2
7197,FI1
7198,FI2
7199,FI2
7200,FI1
7201,FI1
7202,FI1
7203,FI2
7204,FI1
7205,FI1
7206,FI2
7207,FI1
7208,FI2
7209,FI2
7210,FI1
7211,UKM
7212,NO0
7213,FI1
7214,FI2
7215,FI1
7216,FI2
7217,NO0
7218,FI2
7219,FI1
7220,FI2
7221,NO0
7222,FI2
7223,FI2
7224,UKM
7225,FI1
7226,FI1
7227,FI2
7228,FI1
7229,FI1
7230,FI1
7231,FI2
7232,FI2
7233,SE1
7234,FI2
7235,FI1
7236,FI1
7237,FI1
7238,FI1
7239,FI2
7240,FI1
7241,FI1
7242,FI2
7243,FI2
7244,FI1
7245,FI2
7246,FI1
7247,FI2
7248,FI1
7249,FI2
7250,FI1
7251,NO0
7252,FI1
7253,FI2
7254,FI1
7255,FI1
7256,FI1
7257,NO0
7258,UKM
7259,FI2
7260,FI2
7261,FI1
7262,FI1
7263,FI1
7264,FI1
7265,UKM
7266,FI1
7267,FI2
7268,FI2
7269,FI1
7270,FI2
7271,FI1
7272,FI1
7273,FI2
7274,FI2
7275,FI2
7276,FI1
7277,FI1
7278,FI2
7279,FI1
7280,NO0
7281,FI2
7282,FI1
7283,FI2
7284,FI1
7285,NO0
7286,FI2
7287,FI2
7288,FI2
7289,FI2
7290,FI1
7291,FI1
7292,FI2
7293,FI1
7294,FI1
7295,FI2
7296,FI1
7297,FI1
7298,FI1
7299,FI2
7300,SE1
7301,FI2
7303,FI1
7304,FI1
7305,FI1
7306,FI1
7307,NO0
7308,FI1
7309,FI1
7310,FI2
7311,FI1
7312,FI2
7313,FI1
7314,FI1
7315,SE1
7316,FI2
7317,FI2
7318,FI1
7319,FI1
7320,FI1
7321,FI1
7322,SE1
7323,FI1
7324,FI1
7325,FI1
7326,FI2
7327,FI1
7328,FI2
7329,FI2
7330,FI1
7331,UKM
7332,FI1
7333,FI2
7334,UKM
7335,FI1
7336,FI2
7337,FI2
7338,FI1
7339,FI1
7340,FI2
7341,FI1
7342,FI2
7343,FI1
7344,FI1
7345,FI1
7346,FI2
7347,FI1
7348,FI1
7349,FI2
7350,NO0
7351,FI2
7352,NO0
7353,FI1
7354,FI1
7355,FI1
7356,FI1
7357,FI2
7358,FI1
7359,NO0
7360,FI2
7361,FI2
7362,UKM
7363,SE1
7364,FI1
7365,FI1
7366,FI2
7367,NO0
7368,FI1
7369,FI1
7370,NO0
7371,NO0
7372,FI1
7373,FI1
7374,NO0
7375,FI1
7376,FI1
7377,FI1
7378,FI1
7379,FI1
7380,FI1
7381,FI2
7382,FI1
7383,FI2
7384,FI1
7385,FI2
7386,FI1
7387,FI1
7388,FI1
7389,FI1
7390,NO0
7391,FI1
7392,FI1
7393,FI1
7394,UKM
7395,FI1
7396,FI1
7397,FI2
7398,FI2
7399,FI1
7400,FI2
7401,FI1
7402,FI1
7403,FI1
7404,FI1
7405,FI1
7406,NO0
7407,FI2
7408,FI1
7409,FI1
7410,FI1
7411,FI2
7412,FI1
7413,NO0
7414,FI1
7415,FI1
7416,FI1
7417,FI1
7418,FI2
7419,FI2
7420,SE1
7421,FI1
7422,FI1
7423,FI1
7424,FI1
7425,FI2
7426,NO0
7427,FI1
7429,FI1
7430,NO0
7431,UKM
7432,FI1
7433,FI1
7434,NO0
7435,NO0
7436,FI1
7437,FI1
7438,SE1
7439,FI2
7440,FI2
7441,FI2
7442,FI1
7443,NO0
7444,SE1
7445,FI1
7446,FI1
7447,FI1
7448,FI1
7449,FI1
7450,FI2
7451,NO0
7452,FI1
7453,NO0
7454,NO0
7455,FI1
7456,FI1
7457,FI1
7458,NO0
7460,FI1
7462,FI1
7463,NO0
7464,FI1
7465,FI1
7466,FI1
7467,FI1
7468,FI1
7469,FI1
7470,NO0
7471,FI1
7472,NO0
7473,FI1
7474,FI1
7475,FI1
7476,NO0
7477,NO0
7478,NO0
7479,SE1
7480,NO0
7481,NO0
7482,FI1
7483,FI1
7484,NO0
7485,UKM
7486,FI1
7487,UKM
7488,FI1
7489,UKM
7490,NO0
7491,SE1
7492,FI1
7494,FI2
7495,NO0
7496,SE1
7497,NO0
7498,FI1
7499,NO0
7500,NO0
7501,UKM
7502,FI1
7503,UKM
7504,NO0
7505,NO0
7506,NO0
7507,NO0
7508,SE3
7509,NO0
7510,NO0
7511,NO0
7512,FI1
7513,NO0
7514,NO0
7515,NO0
7516,NO0
7517,FI1
7518,SE3
7519,FI1
7520,SE3
7521,NO0
7522,FI1
7523,UKM
7524,FI1
7525,FI1
7526,NO0
7528,NO0
7529,NO0
7530,SE3
7532,UKM
7533,FI1
7534,FI1
7535,NO0
7536,FI1
7537,FI1
7538,FI1
7539,FI1
7540,NO0
7541,NO0
7542,FI1
7543,NO0
7544,NO0
7545,NO0
7546,NO0
7547,FI1
7548,NO0
7549,FI1
7550,SE3
7551,NO0
7552,NO0
7553,NO0
7554,FI1
7555,NO0
7556,FI1
7557,FI1
7558,NO0
7559,NO0
7560,FI1
7561,NO0
7562,SE3
7563,NO0
7564,NO0
7565,NO0
7566,FI1
7567,NO0
7569,UKM
7570,FI1
7571,FI1
7572,NO0
7573,FI1
7574,NO0
7575,NO0
7576,NO0
7577,NO0
7578,NO0
7579,NO0
7580,SE3
7581,NO0
7582,NO0
7583,NO0
7585,NO0
7586,NO0
7587,NO0
7588,FI1
7589,NO0
7590,NO0
7591,NO0
7593,NO0
7594,NO0
7595,NO0
7596,FI1
7597,NO0
7598,NO0
7599,NO0
7600,NO0
7601,NO0
7602,NO0
7603,FI1
7606,SE3
7607,NO0
7610,SE3
7611,SE3
7612,NO0
7613,NO0
7614,NO0
7615,NO0
7617,NO0
7619,NO0
7621,NO0
7622,NO0
7623,NO0
7625,NO0
7626,NO0
7627,NO0
7628,NO0
7629,NO0
7630,NO0
7631,NO0
7632,SE3
7633,NO0
7634,SE3
7635,FI1
7636,NO0
7637,NO0
7638,NO0
7639,NO0
7640,NO0
7641,FI1
7642,FI1
7643,NO0
7644,FI1
7645,FI1
7646,NO0
7647,FI1
7648,NO0
7649,NO0
7650,FI1
7651,NO0
7652,NO0
7653,SE3
7654,SE3
7655,SE3
7656,FI1
7657,NO0
7658,NO0
7659,NO0
7661,NO0
7662,FI1
7663,NO0
7664,NO0
7665,FI1
7666,NO0
7668,NO0
7670,SE3
7672,FI1
7673,NO0
7674,NO0
7675,SE3
7676,FI1
7677,NO0
7678,FI1
7679,NO0
7680,NO0
7681,FI1
7682,FI1
7683,FI1
7684,FI1
7685,NO0
7687,FI1
7689,NO0
7690,NO0
7691,NO0
7692,SE3
7693,SE3
7694,SE3
7695,NO0
7696,SE3
7697,SE3
7698,SE3
7699,SE3
7700,NO0
7701,NO0
7702,NO0
7703,NO0
7704,SE3
7705,SE3
7706,NO0
7707,NO0
7708,NO0
7709,SE3
7711,SE3
7712,NO0
7713,NO0
7714,NO0
7715,SE3
7716,NO0
7717,FI1
7718,NO0
7719,NO0
7720,NO0
7721,FI1
7722,NO0
7723,NO0
7724,FI1
7725,FI1
7726,NO0
7727,SE3
7728,SE3
7729,NO0
7730,SE3
7731,FI1
7732,FI1
7733,FI1
7735,SE3
7737,NO0
7738,SE3
7740,FI1
7741,NO0
7743,NO0
7744,NO0
7746,NO0
7747,FI1
7748,SE3
7749,FI1
7751,NO0
7752,NO0
7753,NO0
7754,NO0
7755,NO0
7756,FI1
7757,SE3
7758,SE3
7759,NO0
7762,SE3
7763,NO0
7764,NO0
7766,NO0
7767,NO0
7769,FI1
7771,FI1
7772,FI1
7774,SE3
7777,NO0
7778,NO0
7779,SE3
7780,NO0
7782,NO0
7783,NO0
7784,NO0
7785,NO0
7787,NO0
7789,FI1
7790,FI1
7791,NO0
7792,NO0
7794,NO0
7795,NO0
7796,FI1
7797,NO0
7798,NO0
7799,NO0
7800,FI1
7801,FI1
7802,FI1
7803,SE3
7804,SE3
7805,NO0
7807,FI1
7808,SE3
7809,SE3
7810,NO0
7811,NO0
7812,NO0
7813,NO0
7814,NO0
7815,SE3
7816,NO0
7817,NO0
7818,NO0
7819,NO0
7821,NO0
7822,NO0
7823,NO0
7824,SE3
7826,NO0
7827,NO0
7828,SE3
7829,FI1
7830,SE3
7831,FI1
7832,NO0
7833,NO0
7834,NO0
7835,FI1
7837,NO0
7838,FI1
7839,FI1
7840,NO0
7841,NO0
7842,NO0
7844,SE3
7845,FI1
7846,NO0
7847,NO0
7848,NO0
7849,FI1
7850,NO0
7851,NO0
7852,NO0
7854,NO0
7855,NO0
7856,NO0
7857,NO0
7858,NO0
7859,SE3
7860,FI1
7861,SE3
7862,NO0
7863,SE3
7864,SE3
7865,NO0
7866,NO0
7867,SE3
7868,NO0
7869,NO0
7870,NO0
7871,NO0
7872,NO0
7873,NO0
7874,SE3
7876,NO0
7877,NO0
7878,SE3
7879,FI1
7880,SE3
7881,NO0
7882,SE3
7883,SE3
7884,SE3
7885,FI1
7886,FI1
7887,NO0
7888,FI1
7889,FI1
7890,FI1
7891,NO0
7892,FI1
7893,FI1
7894,FI1
7895,FI1
7896,SE3
7897,FI1
7898,NO0
7899,FI1
7900,FI1
7901,FI1
7902,FI1
7903,FI1
7904,FI1
7905,FI1
7906,FI1
7907,FI1
7908,SE3
7909,NO0
7910,FI1
7911,FI1
7912,SE3
7914,SE3
7915,NO0
7916,FI1
7917,FI1
7918,FI1
7919,FI1
7920,NO0
7921,SE3
7922,NO0
7923,FI1
7924,SE3
7925,SE3
7926,SE3
7928,NO0
7929,SE3
7930,FI1
7931,FI1
7932,FI1
7933,SE3
7934,NO0
7935,FI1
7936,NO0
7937,NO0
7938,FI1
7939,FI1
7940,FI1
7941,NO0
7942,NO0
7943,NO0
7944,NO0
7945,NO0
7946,NO0
7947,FI1
7948,FI1
7949,FI1
7950,FI1
7951,SE3
7952,FI1
7953,SE3
7954,NO0
7955,SE3
7956,NO0
7957,FI1
7958,NO0
7959,FI1
7960,SE3
7961,FI1
7962,FI1
7963,SE3
7964,NO0
7966,SE3
7967,FI1
7968,NO0
7969,SE3
7970,FI1
7971,NO0
7972,SE3
7973,SE3
7974,FI1
7975,SE3
7976,FI1
7977,NO0
7978,NO0
7979,SE3
7980,NO0
7981,NO0
7982,SE3
7983,FI1
7984,NO0
7985,FI1
7986,NO0
7988,NO0
7989,SE3
7990,SE3
7991,FI1
7992,NO0
7993,FI1
7994,FI1
7995,NO0
7996,FI1
7997,NO0
7998,SE3
7999,FI1
8000,FI1
8001,NO0
8002,SE3
8003,NO0
8004,NO0
8005,FI1
8006,FI1
8007,FI1
8008,FI1
8009,FI1
8010,NO0
8011,NO0
8012,NO0
8013,FI1
8014,IS0
8015,FI1
8016,FI1
8017,FI1
8018,NO0
8019,NO0
8020,NO0
8021,FI1
8022,NO0
8023,FI1
8024,FI1
8025,NO0
8026,NO0
8027,FI1
8028,NO0
8030,FI1
8031,FI1
8033,NO0
8034,FI1
8035,FI1
8036,NO0
8037,NO0
8038,FI1
8039,NO0
8040,FI1
8041,FI1
8042,NO0
8043,NO0
8044,FI1
8045,FI1
8046,FI1
8048,FI1
8049,FI1
8050,NO0
8051,FI1
8052,NO0
8053,SE3
8054,FI1
8055,FI1
8056,NO0
8057,NO0
8058,NO0
8059,NO0
8060,SE3
8061,NO0
8062,FI1
8063,IS0
8064,FI1
8065,NO0
8066,NO0
8067,IS0
8068,NO0
8069,SE3
8070,FI1
8071,NO0
8072,NO0
8073,NO0
8074,NO0
8075,SE3
8076,SE3
8077,SE3
8078,NO0
8079,NO0
8080,NO0
8081,NO0
8082,SE3
8083,FI1
8085,NO0
8086,NO0
8087,NO0
8088,NO0
8089,FI1
8090,SE3
8091,NO0
8092,FI1
8093,FI1
8094,NO0
8095,NO0
8096,SE3
8097,NO0
8098,SE3
8099,SE3
8100,NO0
8101,NO0
8102,NO0
8103,NO0
8104,NO0
8106,NO0
8107,FI1
8108,NO0
8109,NO0
8110,NO0
8111,NO0
8112,SE3
8113,NO0
8114,FI1
8115,NO0
8117,NO0
8118,SE3
8119,NO0
8120,FI1
8121,NO0
8122,NO0
8123,NO0
8124,NO0
8125,NO0
8126,SE3
8127,NO0
8128,NO0
8129,NO0
8131,NO0
8132,SE3
8133,NO0
8134,SE3
8135,NO0
8136,NO0
8137,SE3
8138,NO0
8139,NO0
8140,SE3
8141,SE3
8142,SE3
8143,FI1
8144,FI1
8145,FI1
8146,NO0
8147,SE3
8148,FI1
8149,SE3
8150,NO0
8151,FI1
8152,NO0
8153,FI1
8154,NO0
8156,FI1
8157,SE3
8158,SE3
8159,FI1
8160,NO0
8161,NO0
8162,FI1
8163,NO0
8164,NO0
1943,SI03
1944,RO12
1947,RO12
1948,FR63
1959,RO12
1960,ITC2
1961,FR72
1962,RO12
1963,ITH4
1964,FR71
1966,RO12
1969,ITC2
1971,ITC2
1976,SI03
1983,ITC4
1985,ITH2
1993,ITH3
2000,RO12
2011,SI03
2016,SI03
2017,HU23
2018,ITH3
2023,HR04
2024,ITH4
2025,ITC1
2027,ITH4
2030,HR04
2031,SI04
2035,FR53
2038,SI04
2039,CH07
2042,ITC1
2044,ITH4
2046,RO12
2047,HU33
2048,FR71
2049,CH01
2058,HU23
2059,ITH2
2060,CH07
2061,CH01
2066,FR63
2069,ITH4
2072,CH07
2073,FR72
2075,HU23
2077,CH01
2079,HR04
2084,SI03
2085,RO21
2090,RO21
2091,ITH2
2093,HU23
2098,CH01
2105,CH01
2106,FR26
2107,RO22
2109,HU33
2111,HU33
2113,RO21
2114,CH05
2117,ITH4
2119,SI03
2120,FR71
2124,FR53
2126,FR71
2127,RO21
2128,SI03
2130,ITH1
2131,FR43
2132,SI03
2133,HU33
2136,SI03
2137,HU33
2141,FR71
2142,ITH4
2144,FR71
2145,RO21
2147,CH05
2148,HU22
2149,ITH3
2152,FR51
2154,FR63
2156,SI03
2158,RO12
2159,FR24
2160,HR04
2161,FR24
2162,HU22
2164,CH01
2166,FR24
2167,AT21
2168,FR51
2170,AT21
2171,CH02
2172,ITC4
2173,CH07
2174,CH01
2175,RO11
2176,ITH3
2177,FR43
2178,CH02
2179,ITH1
2180,AT21
2181,HU22
2183,FR26
2184,FR53
2185,FR26
2186,RO12
2187,HU22
2189,HR04
2190,ITH4
2191,CH01
2192,AT21
2193,CH02
2194,RO11
2195,AT21
2196,CH06
2197,FR26
2199,AT21
2200,FR72
2202,CH01
2203,ITH1
2204,HU23
2205,CH05
2206,AT22
2207,AT22
2208,RO11
2209,ITH1
2211,AT21
2212,AT33
2216,FR26
2217,AT22
2219,CH02
2220,SI03
2221,AT22
2222,RO21
2224,HU33
2226,CH02
2227,CH06
2228,FR43
2230,CH06
2231,CH06
2232,CH01
2233,HU22
2234,HU21
2235,HU32
2236,CH02
2237,CH06
2239,AT33
2240,HU21
2242,HU33
2243,AT11
2245,CH02
2247,ITH1
2248,HU23
2252,CH01
2257,CH01
2260,CH05
2261,RO11
2262,AT34
2263,HU21
2266,HU32
2267,CH02
